Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),O2 B1S1 sensor voltage(V),O2 B1S2 sensor voltage(V),beahavior
4.7058824,1253,29,0.8,0.535,unsafe
3.9215686,1024,24,0.685,0.525,unsafe
3.9215686,934,20,0.1,0.525,unsafe
2.745098,873,14,0.76,0.53,unsafe
2.745098,832,9,0.18,0.52,unsafe
2.745098,875,9,0.66,0.515,unsafe
3.9215686,799,8,0.825,0.65,unsafe
9.8039216,978,10,0.05,0.6,unsafe
12.941175999999999,1300,14,0.65,0.57,unsafe
12.941175999999999,1572,17,0.735,0.55,unsafe
8.627450999999999,1616,17,0.545,0.545,unsafe
9.8039216,1582,17,0.54,0.615,unsafe
11.764706,1743,19,0.7,0.615,unsafe
18.823529,1995,21,0.755,0.63,unsafe
23.921569,2312,25,0.65,0.62,unsafe
10.980392,2127,25,0.82,0.67,unsafe
18.823529,1715,28,0.065,0.66,unsafe
21.960784,1912,30,0.735,0.665,unsafe
23.921569,2105,34,0.795,0.67,unsafe
24.705882,2268,36,0.805,0.675,unsafe
20.784314000000002,2400,38,0.09,0.66,unsafe
11.764706,2392,38,0.765,0.635,unsafe
3.9215686,2303,36,0.87,0.695,unsafe
3.9215686,2051,32,0.04,0.695,unsafe
4.7058824,1761,27,0.78,0.67,unsafe
6.6666667,1481,23,0.1,0.655,unsafe
4.7058824,1094,20,0.735,0.645,unsafe
5.8823529,1051,15,0.365,0.64,unsafe
5.8823529,1031,13,0.745,0.655,unsafe
5.8823529,1001,10,0.27,0.645,unsafe
5.8823529,1001,6,0.105,0.645,unsafe
5.8823529,1001,3,0.385,0.645,unsafe
12.941175999999999,1158,4,0.065,0.675,unsafe
21.960784,1996,12,0.825,0.685,unsafe
3.9215686,1664,13,0.865,0.74,unsafe
17.647059,1491,16,0.765,0.72,unsafe
11.764706,1762,19,0.85,0.72,unsafe
14.901960999999998,1885,20,0.07,0.71,unsafe
21.960784,2080,22,0.69,0.705,unsafe
16.862745,2280,25,0.795,0.7,unsafe
14.901960999999998,2398,26,0.04,0.71,unsafe
31.764706,2735,30,0.77,0.71,unsafe
9.8039216,2361,31,0.77,0.755,unsafe
28.627451,2183,34,0.785,0.75,unsafe
31.764706,2390,38,0.235,0.74,unsafe
27.843137,2596,41,0.21,0.735,unsafe
24.705882,2733,43,0.1,0.735,unsafe
22.745098000000002,2705,45,0.885,0.795,unsafe
26.666666999999997,2220,46,0.71,0.755,unsafe
4.7058824,2233,46,0.04,0.755,unsafe
2.745098,2112,43,0.0,0.745,unsafe
2.745098,1993,41,0.0,0.055,unsafe
2.745098,1914,39,0.0,0.005,unsafe
2.745098,1268,34,0.395,0.035,unsafe
4.7058824,1106,27,0.335,0.065,unsafe
3.9215686,1213,24,0.68,0.105,unsafe
21.960784,1772,27,0.77,0.14,unsafe
25.882353,1970,31,0.445,0.165,unsafe
28.627451,2222,34,0.115,0.19,unsafe
32.941176,2456,39,0.6,0.245,unsafe
36.862745000000004,2701,42,0.695,0.31,unsafe
17.647059,2577,44,0.83,0.495,unsafe
29.803921999999996,2223,46,0.64,0.57,unsafe
31.764706,2361,49,0.125,0.525,unsafe
20.784314000000002,2452,51,0.345,0.48,unsafe
28.627451,2502,52,0.805,0.655,unsafe
28.627451,2596,54,0.555,0.585,unsafe
21.960784,2643,55,0.72,0.56,unsafe
14.901960999999998,2649,55,0.775,0.57,unsafe
22.745098000000002,2652,55,0.04,0.515,unsafe
21.960784,2669,55,0.765,0.495,unsafe
7.8431372999999995,2640,55,0.815,0.49,unsafe
2.745098,2631,55,0.63,0.56,unsafe
20.0,2659,55,0.82,0.555,unsafe
13.725489999999999,2693,56,0.195,0.555,unsafe
7.8431372999999995,2685,56,0.8,0.625,unsafe
6.6666667,2659,55,0.095,0.565,unsafe
7.8431372999999995,2638,54,0.815,0.625,unsafe
2.745098,2564,53,0.79,0.76,unsafe
4.7058824,2474,51,0.0,0.715,unsafe
3.9215686,2328,48,0.0,0.025,unsafe
3.9215686,2178,45,0.0,0.0,unsafe
4.7058824,2012,41,0.0,0.0,unsafe
4.7058824,1846,38,0.395,0.065,unsafe
6.6666667,1533,31,0.75,0.085,unsafe
5.8823529,1180,24,0.71,0.105,unsafe
5.8823529,1092,13,0.5,0.115,unsafe
5.8823529,1039,3,0.725,0.12,unsafe
12.941175999999999,1204,8,0.105,0.17,unsafe
23.921569,2343,13,0.805,0.17,unsafe
21.960784,1547,15,0.09,0.195,unsafe
24.705882,1977,22,0.76,0.395,unsafe
33.72549,2544,27,0.835,0.53,unsafe
13.725489999999999,2136,27,0.45,0.67,unsafe
12.941175999999999,1913,29,0.845,0.75,unsafe
11.764706,1906,30,0.225,0.675,unsafe
11.764706,1928,30,0.745,0.675,unsafe
15.686275,1989,32,0.61,0.585,unsafe
8.627450999999999,2011,32,0.545,0.55,unsafe
12.941175999999999,1993,31,0.1,0.59,unsafe
10.980392,2012,32,0.055,0.55,unsafe
11.764706,2018,31,0.755,0.715,unsafe
22.745098000000002,2120,34,0.815,0.705,unsafe
25.882353,2280,36,0.775,0.695,unsafe
20.784314000000002,2422,38,0.085,0.675,unsafe
24.705882,2520,40,0.58,0.67,unsafe
8.627450999999999,2310,40,0.88,0.745,unsafe
16.862745,1955,40,0.19,0.72,unsafe
13.725489999999999,1965,41,0.775,0.71,unsafe
13.725489999999999,1980,41,0.815,0.7,unsafe
12.941175999999999,1994,41,0.11,0.71,unsafe
22.745098000000002,2070,43,0.755,0.71,unsafe
20.784314000000002,2188,46,0.785,0.705,unsafe
7.8431372999999995,2236,46,0.05,0.715,unsafe
26.666666999999997,2322,48,0.735,0.685,unsafe
3.9215686,2329,48,0.835,0.685,unsafe
22.745098000000002,2356,49,0.06,0.69,unsafe
22.745098000000002,2467,51,0.85,0.685,unsafe
2.745098,2429,50,0.0,0.68,unsafe
3.9215686,2311,47,0.0,0.05,unsafe
3.9215686,2165,45,0.44,0.065,unsafe
10.980392,2174,45,0.47,0.105,unsafe
18.823529,2185,45,0.025,0.14,unsafe
22.745098000000002,2266,47,0.465,0.19,unsafe
29.803921999999996,2373,49,0.245,0.29,unsafe
31.764706,2606,51,0.725,0.385,unsafe
33.72549,2632,54,0.775,0.46,unsafe
34.901961,2759,57,0.79,0.52,unsafe
23.921569,2680,58,0.865,0.485,unsafe
18.823529,2137,57,0.715,0.595,unsafe
26.666666999999997,2154,59,0.18,0.56,unsafe
21.960784,2186,60,0.435,0.565,unsafe
21.960784,2220,61,0.75,0.575,unsafe
20.0,2262,62,0.77,0.565,unsafe
16.862745,2288,63,0.46,0.56,unsafe
10.980392,2296,63,0.745,0.54,unsafe
12.941175999999999,2295,63,0.04,0.56,unsafe
17.647059,2302,63,0.33,0.55,unsafe
3.9215686,2289,62,0.725,0.545,unsafe
13.725489999999999,2267,62,0.185,0.56,unsafe
5.8823529,2242,62,0.055,0.55,unsafe
3.9215686,2201,60,0.0,0.305,unsafe
3.9215686,2130,58,0.0,0.05,unsafe
11.764706,2133,59,0.66,0.095,unsafe
4.7058824,1957,52,0.785,0.115,unsafe
3.9215686,1665,44,0.8,0.125,unsafe
5.8823529,1303,39,0.165,0.13,unsafe
4.7058824,1040,36,0.07,0.135,unsafe
4.7058824,996,34,0.73,0.14,unsafe
4.7058824,992,32,0.2,0.14,unsafe
4.7058824,998,31,0.745,0.145,unsafe
4.7058824,999,29,0.095,0.15,unsafe
5.8823529,1001,26,0.255,0.15,unsafe
5.8823529,997,26,0.725,0.155,unsafe
4.7058824,1005,25,0.565,0.15,unsafe
7.8431372999999995,1526,23,0.79,0.16,unsafe
10.980392,1556,24,0.645,0.16,unsafe
6.6666667,1538,24,0.875,0.16,unsafe
14.901960999999998,1573,25,0.115,0.185,unsafe
20.0,1738,27,0.175,0.23,unsafe
21.960784,1944,31,0.755,0.31,unsafe
21.960784,2126,34,0.255,0.32,unsafe
21.960784,2266,36,0.08,0.33,unsafe
13.725489999999999,2371,37,0.81,0.35,unsafe
22.745098000000002,2411,38,0.02,0.35,unsafe
26.666666999999997,2557,41,0.69,0.355,unsafe
17.647059,2513,42,0.865,0.61,unsafe
26.666666999999997,2100,44,0.665,0.625,unsafe
27.843137,2247,47,0.76,0.655,unsafe
26.666666999999997,2391,50,0.72,0.625,unsafe
24.705882,2503,52,0.17,0.585,unsafe
20.0,2583,54,0.675,0.54,unsafe
3.9215686,2567,53,0.75,0.74,unsafe
1.9607843,2502,51,0.0,0.7,unsafe
1.9607843,2415,50,0.0,0.225,unsafe
2.745098,2319,48,0.0,0.015,unsafe
3.9215686,2203,45,0.0,0.005,unsafe
3.9215686,2051,42,0.0,0.005,unsafe
4.7058824,1933,40,0.405,0.055,unsafe
4.7058824,1790,36,0.675,0.08,unsafe
5.8823529,1517,30,0.7,0.105,unsafe
3.9215686,1043,23,0.06,0.11,unsafe
6.6666667,1078,15,0.67,0.12,unsafe
5.8823529,1052,7,0.17,0.125,unsafe
5.8823529,1017,1,0.72,0.13,unsafe
18.823529,1389,7,0.31,0.185,unsafe
30.980392,2588,14,0.765,0.215,unsafe
9.8039216,1920,17,0.59,0.25,unsafe
20.0,2019,21,0.78,0.255,unsafe
12.941175999999999,2252,24,0.12,0.235,unsafe
17.647059,2374,25,0.035,0.245,unsafe
22.745098000000002,2609,28,0.685,0.245,unsafe
16.862745,2787,30,0.805,0.24,unsafe
28.627451,2931,31,0.67,0.265,unsafe
7.8431372999999995,2184,31,0.295,0.285,unsafe
24.705882,2176,34,0.75,0.32,unsafe
20.784314000000002,2298,36,0.775,0.325,unsafe
10.980392,2339,37,0.75,0.335,unsafe
9.8039216,2327,36,0.615,0.325,unsafe
5.8823529,2215,35,0.805,0.385,unsafe
15.686275,2222,35,0.015,0.36,unsafe
8.627450999999999,2187,35,0.68,0.36,unsafe
12.941175999999999,2175,33,0.075,0.345,unsafe
4.7058824,2118,34,0.805,0.335,unsafe
9.8039216,2105,33,0.745,0.335,unsafe
11.764706,2096,33,0.625,0.34,unsafe
21.960784,2193,35,0.76,0.415,unsafe
22.745098000000002,2309,36,0.07,0.425,unsafe
23.921569,2414,38,0.69,0.485,unsafe
24.705882,2541,40,0.74,0.545,unsafe
26.666666999999997,2676,42,0.785,0.615,unsafe
9.8039216,2279,43,0.8,0.74,unsafe
28.627451,2163,45,0.635,0.75,unsafe
30.980392,2284,47,0.09,0.745,unsafe
31.764706,2418,50,0.09,0.725,unsafe
5.8823529,2458,50,0.865,0.8,unsafe
22.745098000000002,2467,51,0.015,0.71,unsafe
12.941175999999999,2502,52,0.78,0.695,unsafe
14.901960999999998,2484,52,0.015,0.685,unsafe
6.6666667,2509,52,0.76,0.68,unsafe
12.941175999999999,2512,52,0.79,0.675,unsafe
10.980392,2519,52,0.605,0.675,unsafe
11.764706,2499,52,0.76,0.675,unsafe
5.8823529,2444,50,0.29,0.685,unsafe
3.9215686,2298,47,0.0,0.065,unsafe
3.9215686,2044,41,0.0,0.005,unsafe
4.7058824,1381,33,0.675,0.075,unsafe
7.8431372999999995,1756,27,0.005,0.09,unsafe
14.901960999999998,1623,26,0.105,0.12,unsafe
24.705882,1853,29,0.775,0.15,unsafe
27.843137,2091,33,0.085,0.16,unsafe
30.980392,2319,37,0.685,0.195,unsafe
34.901961,2559,41,0.75,0.28,unsafe
37.647059000000006,2791,44,0.835,0.31,unsafe
27.843137,2142,45,0.355,0.495,unsafe
29.803921999999996,2271,47,0.77,0.6,unsafe
24.705882,2367,49,0.79,0.6,unsafe
20.784314000000002,2427,50,0.455,0.545,unsafe
22.745098000000002,2469,51,0.705,0.54,unsafe
28.627451,2566,53,0.68,0.585,unsafe
6.6666667,2367,54,0.605,0.69,unsafe
20.0,1953,54,0.075,0.715,unsafe
22.745098000000002,2018,55,0.79,0.76,unsafe
17.647059,2073,57,0.71,0.71,unsafe
11.764706,2074,57,0.085,0.68,unsafe
9.8039216,2069,56,0.065,0.685,unsafe
2.745098,2031,55,0.825,0.77,unsafe
2.745098,1977,54,0.805,0.77,unsafe
12.941175999999999,1961,54,0.045,0.735,unsafe
12.941175999999999,1951,53,0.705,0.72,unsafe
4.7058824,1919,52,0.855,0.715,unsafe
3.9215686,1868,51,0.825,0.715,unsafe
3.9215686,1770,48,0.73,0.725,unsafe
6.6666667,1612,43,0.065,0.705,unsafe
5.8823529,1325,35,0.07,0.695,unsafe
4.7058824,1090,26,0.3,0.695,unsafe
6.6666667,1449,22,0.425,0.735,unsafe
15.686275,1499,22,0.055,0.735,unsafe
20.784314000000002,1639,26,0.645,0.74,unsafe
24.705882,1878,29,0.785,0.745,unsafe
27.843137,2095,33,0.125,0.74,unsafe
30.980392,2330,37,0.175,0.735,unsafe
34.901961,2589,40,0.395,0.74,unsafe
37.647059000000006,2710,43,0.84,0.725,unsafe
26.666666999999997,2128,44,0.335,0.76,unsafe
26.666666999999997,2237,46,0.33,0.755,unsafe
23.921569,2328,48,0.78,0.75,unsafe
20.784314000000002,2406,50,0.765,0.745,unsafe
20.784314000000002,2483,51,0.845,0.745,unsafe
2.745098,1933,51,0.705,0.765,unsafe
20.784314000000002,1905,52,0.81,0.76,unsafe
17.647059,1947,53,0.13,0.755,unsafe
12.941175999999999,1964,54,0.76,0.755,unsafe
3.9215686,1940,53,0.815,0.755,unsafe
2.745098,1890,52,0.825,0.79,unsafe
10.980392,1837,51,0.465,0.795,unsafe
18.823529,1894,52,0.8,0.785,unsafe
17.647059,1931,53,0.75,0.785,unsafe
13.725489999999999,1940,53,0.68,0.78,unsafe
11.764706,1940,53,0.11,0.78,unsafe
4.7058824,1900,52,0.865,0.78,unsafe
3.9215686,1839,50,0.835,0.78,unsafe
3.9215686,1722,47,0.18,0.78,unsafe
5.8823529,1538,42,0.185,0.78,unsafe
5.8823529,1344,36,0.115,0.775,unsafe
4.7058824,1135,31,0.79,0.775,unsafe
3.9215686,904,23,0.13,0.775,unsafe
4.7058824,999,16,0.7,0.775,unsafe
5.8823529,999,9,0.38,0.775,unsafe
5.8823529,990,3,0.115,0.775,unsafe
5.8823529,1010,1,0.395,0.775,unsafe
16.862745,1564,3,0.105,0.755,unsafe
21.960784,1932,12,0.76,0.755,unsafe
3.9215686,2427,16,0.8,0.775,unsafe
24.705882,1903,21,0.785,0.765,unsafe
31.764706,2396,26,0.795,0.76,unsafe
27.843137,2619,29,0.86,0.765,unsafe
24.705882,1887,30,0.21,0.77,unsafe
27.843137,2114,34,0.715,0.77,unsafe
21.960784,2229,35,0.785,0.765,unsafe
16.862745,2282,36,0.39,0.765,unsafe
15.686275,2374,37,0.785,0.765,unsafe
4.7058824,2343,37,0.84,0.77,unsafe
13.725489999999999,2265,36,0.015,0.76,unsafe
23.921569,2383,38,0.63,0.755,unsafe
28.627451,2553,40,0.07,0.755,unsafe
34.901961,2753,44,0.6,0.745,unsafe
34.901961,2839,46,0.87,0.75,unsafe
30.980392,2271,48,0.125,0.755,unsafe
32.941176,2422,50,0.34,0.755,unsafe
34.901961,2550,53,0.725,0.755,unsafe
26.666666999999997,2663,55,0.77,0.75,unsafe
26.666666999999997,2758,57,0.745,0.75,unsafe
31.764706,2871,59,0.845,0.755,unsafe
2.745098,2120,59,0.685,0.765,unsafe
23.921569,2201,61,0.81,0.76,unsafe
25.882353,2263,62,0.795,0.755,unsafe
20.0,2303,63,0.705,0.755,unsafe
20.0,2329,64,0.55,0.75,unsafe
16.862745,2339,64,0.3,0.75,unsafe
22.745098000000002,2373,65,0.2,0.745,unsafe
22.745098000000002,2395,66,0.31,0.745,unsafe
16.862745,2398,66,0.83,0.745,unsafe
3.9215686,2339,64,0.0,0.75,unsafe
3.9215686,2246,61,0.0,0.585,unsafe
3.9215686,2104,57,0.0,0.0,unsafe
4.7058824,1956,53,0.335,0.035,unsafe
4.7058824,1781,48,0.62,0.065,unsafe
5.8823529,1561,42,0.75,0.085,unsafe
4.7058824,1140,35,0.075,0.1,unsafe
4.7058824,1028,28,0.72,0.105,unsafe
4.7058824,991,23,0.725,0.115,unsafe
4.7058824,994,18,0.395,0.115,unsafe
4.7058824,1004,11,0.625,0.12,unsafe
5.8823529,1001,5,0.735,0.125,unsafe
4.7058824,1002,1,0.12,0.125,unsafe
20.0,1581,8,0.38,0.14,unsafe
33.72549,2813,15,0.775,0.18,unsafe
29.803921999999996,2259,19,0.175,0.2,unsafe
28.627451,2265,24,0.705,0.24,unsafe
35.686275,2680,29,0.85,0.255,unsafe
34.901961,2253,30,0.77,0.335,unsafe
27.843137,2120,33,0.09,0.395,unsafe
30.980392,2306,36,0.22,0.53,unsafe
33.72549,2483,39,0.68,0.635,unsafe
36.862745000000004,2673,42,0.73,0.68,unsafe
30.980392,2721,44,0.88,0.765,unsafe
28.627451,2184,45,0.77,0.775,unsafe
30.980392,2290,48,0.19,0.745,unsafe
32.941176,2403,50,0.71,0.76,unsafe
35.686275,2514,52,0.77,0.775,unsafe
36.862745000000004,2648,55,0.765,0.77,unsafe
37.647059000000006,2767,57,0.845,0.735,unsafe
18.823529,2137,58,0.675,0.77,unsafe
28.627451,2148,59,0.8,0.78,unsafe
20.0,2210,61,0.085,0.74,unsafe
13.725489999999999,2223,61,0.725,0.74,unsafe
12.941175999999999,2207,60,0.67,0.735,unsafe
13.725489999999999,2203,60,0.735,0.73,unsafe
21.960784,2184,60,0.55,0.735,unsafe
15.686275,2193,60,0.735,0.735,unsafe
20.784314000000002,2178,60,0.035,0.73,unsafe
20.0,2190,60,0.28,0.725,unsafe
20.784314000000002,2195,60,0.745,0.725,unsafe
9.8039216,2247,60,0.185,0.725,unsafe
15.686275,2208,60,0.44,0.725,unsafe
3.9215686,2214,61,0.83,0.725,unsafe
3.9215686,2204,61,0.795,0.73,unsafe
3.9215686,2219,61,0.805,0.74,unsafe
2.745098,2264,62,0.795,0.75,unsafe
2.745098,2301,63,0.0,0.735,unsafe
3.9215686,2335,64,0.0,0.655,unsafe
2.745098,2351,64,0.0,0.0,unsafe
3.9215686,2331,64,0.0,0.0,unsafe
3.9215686,2356,63,0.025,0.06,unsafe
18.823529,2345,64,0.66,0.08,unsafe
3.9215686,2355,65,0.8,0.09,unsafe
9.8039216,2381,64,0.615,0.1,unsafe
7.8431372999999995,2344,64,0.505,0.11,unsafe
4.7058824,2328,64,0.835,0.115,unsafe
4.7058824,2308,63,0.74,0.115,unsafe
6.6666667,2289,63,0.03,0.12,unsafe
7.8431372999999995,2260,62,0.46,0.125,unsafe
5.8823529,2213,61,0.68,0.125,unsafe
8.627450999999999,2216,60,0.06,0.125,unsafe
11.764706,2171,60,0.515,0.13,unsafe
6.6666667,2128,59,0.43,0.13,unsafe
3.9215686,2096,58,0.765,0.13,unsafe
4.7058824,2042,56,0.78,0.135,unsafe
2.745098,1904,52,0.705,0.135,unsafe
2.745098,1727,47,0.0,0.08,unsafe
2.745098,1227,40,0.515,0.045,unsafe
3.9215686,945,35,0.05,0.09,unsafe
21.960784,1712,36,0.57,0.12,unsafe
24.705882,1885,39,0.29,0.135,unsafe
27.843137,2063,43,0.71,0.14,unsafe
20.0,2230,46,0.285,0.14,unsafe
20.784314000000002,2334,49,0.315,0.145,unsafe
21.960784,2411,50,0.69,0.14,unsafe
18.823529,2435,50,0.765,0.145,unsafe
20.0,2468,51,0.76,0.145,unsafe
11.764706,2427,51,0.825,0.145,unsafe
3.9215686,2362,48,0.0,0.05,unsafe
3.9215686,2072,43,0.0,0.005,unsafe
6.6666667,1403,37,0.0,0.075,unsafe
4.7058824,2183,33,0.67,0.095,unsafe
18.823529,2199,35,0.015,0.115,unsafe
23.921569,2447,39,0.605,0.13,unsafe
26.666666999999997,2630,42,0.73,0.14,unsafe
16.862745,2551,43,0.84,0.145,unsafe
24.705882,2135,44,0.795,0.15,unsafe
20.784314000000002,2253,46,0.07,0.15,unsafe
15.686275,2303,48,0.71,0.15,unsafe
11.764706,2317,48,0.075,0.15,unsafe
6.6666667,2302,48,0.75,0.155,unsafe
2.745098,2241,47,0.01,0.16,unsafe
7.8431372999999995,2210,45,0.59,0.15,unsafe
7.8431372999999995,2184,45,0.49,0.15,unsafe
2.745098,2137,44,0.01,0.165,unsafe
2.745098,1980,40,0.0,0.02,unsafe
3.9215686,1786,36,0.395,0.075,unsafe
6.6666667,1373,29,0.72,0.095,unsafe
5.8823529,1600,25,0.8,0.115,unsafe
17.647059,1640,26,0.09,0.135,unsafe
22.745098000000002,1857,29,0.75,0.15,unsafe
25.882353,2067,33,0.085,0.16,unsafe
26.666666999999997,2262,36,0.2,0.16,unsafe
23.921569,2427,38,0.415,0.165,unsafe
21.960784,2550,40,0.685,0.165,unsafe
7.8431372999999995,2509,39,0.21,0.17,unsafe
3.9215686,2258,35,0.0,0.035,unsafe
3.9215686,1813,27,0.305,0.055,unsafe
6.6666667,1476,22,0.66,0.085,unsafe
7.8431372999999995,1408,22,0.55,0.105,unsafe
17.647059,1586,25,0.41,0.125,unsafe
21.960784,1841,30,0.64,0.145,unsafe
22.745098000000002,2130,33,0.635,0.15,unsafe
20.784314000000002,2319,36,0.04,0.15,unsafe
20.0,2478,39,0.09,0.15,unsafe
14.901960999999998,2569,40,0.775,0.15,unsafe
3.9215686,2502,39,0.0,0.15,unsafe
5.8823529,2359,37,0.0,0.005,unsafe
4.7058824,2057,31,0.0,0.005,unsafe
3.9215686,1594,24,0.645,0.065,unsafe
5.8823529,1377,21,0.485,0.1,unsafe
18.823529,1584,25,0.685,0.125,unsafe
21.960784,1804,29,0.54,0.14,unsafe
7.8431372999999995,1842,30,0.73,0.14,unsafe
3.9215686,1643,24,0.825,0.14,unsafe
4.7058824,1228,19,0.065,0.14,unsafe
4.7058824,1027,17,0.48,0.14,unsafe
18.823529,1599,18,0.155,0.16,unsafe
24.705882,2165,23,0.295,0.17,unsafe
16.862745,2346,26,0.84,0.235,unsafe
20.784314000000002,1772,28,0.735,0.33,unsafe
18.823529,1932,30,0.74,0.455,unsafe
3.9215686,1891,28,0.845,0.69,unsafe
6.6666667,1542,23,0.705,0.63,unsafe
6.6666667,1421,21,0.5,0.475,unsafe
16.862745,1460,22,0.0,0.465,unsafe
20.0,1582,25,0.68,0.5,unsafe
22.745098000000002,1780,29,0.755,0.595,unsafe
26.666666999999997,2008,32,0.42,0.565,unsafe
29.803921999999996,2218,36,0.685,0.585,unsafe
32.941176,2451,39,0.715,0.61,unsafe
26.666666999999997,2561,42,0.84,0.67,unsafe
25.882353,2022,42,0.715,0.71,unsafe
24.705882,2116,44,0.705,0.675,unsafe
20.784314000000002,2209,46,0.065,0.645,unsafe
10.980392,2236,46,0.75,0.635,unsafe
7.8431372999999995,2217,46,0.755,0.62,unsafe
12.941175999999999,2214,46,0.02,0.595,unsafe
18.823529,2264,47,0.71,0.58,unsafe
11.764706,2327,48,0.045,0.57,unsafe
6.6666667,2279,47,0.17,0.565,unsafe
2.745098,2195,45,0.0,0.545,unsafe
2.745098,1928,40,0.0,0.01,unsafe
6.6666667,1288,30,0.585,0.075,unsafe
6.6666667,1315,22,0.54,0.105,unsafe
7.8431372999999995,1264,20,0.7,0.12,unsafe
16.862745,1410,21,0.585,0.14,unsafe
20.0,1573,25,0.26,0.16,unsafe
22.745098000000002,1777,28,0.73,0.175,unsafe
24.705882,1986,31,0.08,0.175,unsafe
20.784314000000002,2107,34,0.21,0.175,unsafe
20.0,2227,35,0.69,0.17,unsafe
14.901960999999998,2289,36,0.66,0.17,unsafe
12.941175999999999,2321,36,0.725,0.165,unsafe
5.8823529,2285,36,0.8,0.165,unsafe
5.8823529,2203,34,0.07,0.17,unsafe
4.7058824,2112,33,0.755,0.17,unsafe
3.9215686,2025,32,0.07,0.17,unsafe
4.7058824,1912,30,0.795,0.175,unsafe
2.745098,1826,29,0.815,0.195,unsafe
2.745098,1739,27,0.825,0.275,unsafe
2.745098,1646,25,0.02,0.37,unsafe
3.9215686,1432,22,0.37,0.33,unsafe
2.745098,1122,18,0.625,0.285,unsafe
2.745098,946,14,0.725,0.26,unsafe
2.745098,885,8,0.67,0.235,unsafe
2.745098,833,2,0.815,0.215,unsafe
15.686275,1304,5,0.035,0.22,unsafe
24.705882,2396,13,0.775,0.31,unsafe
2.745098,1977,16,0.715,0.62,unsafe
24.705882,2050,22,0.775,0.68,unsafe
30.980392,2490,27,0.795,0.57,unsafe
4.7058824,1833,28,0.31,0.73,unsafe
26.666666999999997,2049,32,0.77,0.755,unsafe
20.784314000000002,2280,36,0.805,0.715,unsafe
5.8823529,2286,35,0.0,0.675,unsafe
5.8823529,2163,34,0.0,0.015,unsafe
5.8823529,1991,31,0.0,0.025,unsafe
4.7058824,1605,24,0.655,0.075,unsafe
6.6666667,1322,21,0.7,0.095,unsafe
14.901960999999998,1399,21,0.02,0.12,unsafe
17.647059,1567,25,0.74,0.135,unsafe
7.8431372999999995,1573,24,0.77,0.135,unsafe
4.7058824,1119,17,0.1,0.135,unsafe
4.7058824,893,13,0.79,0.14,unsafe
4.7058824,1089,13,0.305,0.145,unsafe
13.725489999999999,1472,15,0.045,0.15,unsafe
15.686275,1742,18,0.725,0.155,unsafe
6.6666667,1787,19,0.77,0.155,unsafe
6.6666667,1640,17,0.705,0.16,unsafe
20.784314000000002,1997,21,0.675,0.17,unsafe
27.843137,2388,26,0.07,0.175,unsafe
10.980392,2160,27,0.83,0.18,unsafe
22.745098000000002,1866,29,0.795,0.195,unsafe
23.921569,2062,33,0.645,0.19,unsafe
17.647059,2182,34,0.785,0.18,unsafe
3.9215686,2137,33,0.835,0.175,unsafe
3.9215686,1943,30,0.82,0.185,unsafe
4.7058824,1476,23,0.06,0.18,unsafe
3.9215686,1121,17,0.01,0.175,unsafe
2.745098,1529,16,0.73,0.18,unsafe
14.901960999999998,1660,18,0.01,0.19,unsafe
18.823529,2037,22,0.715,0.19,unsafe
9.8039216,2139,23,0.82,0.18,unsafe
2.745098,1815,19,0.085,0.21,unsafe
1.9607843,1576,16,0.665,0.2,unsafe
17.647059,1652,18,0.0,0.205,unsafe
18.823529,2010,21,0.695,0.21,unsafe
9.8039216,2045,21,0.785,0.195,unsafe
7.8431372999999995,1883,20,0.755,0.24,unsafe
12.941175999999999,1946,21,0.055,0.235,unsafe
12.941175999999999,2047,22,0.695,0.235,unsafe
7.8431372999999995,2074,21,0.78,0.24,unsafe
7.8431372999999995,1909,20,0.195,0.29,unsafe
5.8823529,1820,19,0.84,0.48,unsafe
4.7058824,1727,18,0.71,0.49,unsafe
6.6666667,1658,17,0.07,0.43,unsafe
7.8431372999999995,1495,16,0.72,0.445,unsafe
5.8823529,1315,14,0.045,0.41,unsafe
4.7058824,1064,12,0.735,0.395,unsafe
3.9215686,986,10,0.745,0.535,unsafe
4.7058824,1161,11,0.405,0.465,unsafe
12.941175999999999,1156,13,0.715,0.615,unsafe
15.686275,1498,16,0.6,0.635,unsafe
13.725489999999999,1777,19,0.71,0.615,unsafe
5.8823529,1713,18,0.82,0.655,unsafe
5.8823529,1242,11,0.365,0.675,unsafe
6.6666667,907,10,0.745,0.705,unsafe
13.725489999999999,1186,14,0.11,0.7,unsafe
20.0,1667,18,0.355,0.71,unsafe
27.843137,2132,23,0.73,0.73,unsafe
15.686275,2161,25,0.85,0.775,unsafe
20.784314000000002,1708,27,0.745,0.755,unsafe
23.921569,1911,31,0.74,0.75,unsafe
20.0,2068,33,0.755,0.725,unsafe
13.725489999999999,2106,33,0.115,0.705,unsafe
12.941175999999999,2125,33,0.2,0.705,unsafe
4.7058824,2071,32,0.815,0.71,unsafe
3.9215686,1970,30,0.845,0.765,unsafe
3.9215686,1758,27,0.0,0.745,unsafe
4.7058824,1269,19,0.435,0.715,unsafe
6.6666667,1107,17,0.665,0.715,unsafe
14.901960999999998,1363,21,0.745,0.725,unsafe
15.686275,1605,25,0.26,0.715,unsafe
5.8823529,1711,26,0.8,0.71,unsafe
