Engine Load(%),Engine RPM(rpm),Vehicle speed(km/h),Intake air temp(C),Abs throttle position(%),beahavior
20.784314000000002,2365,49,43.0,20.784314000000002,unsafe
24.705882,2445,50,44.0,20.392157,unsafe
23.921569,2523,52,43.0,14.901960999999998,unsafe
17.647059,2558,53,43.0,12.156863000000001,unsafe
13.725489999999999,2578,53,43.0,8.627450999999999,unsafe
8.627450999999999,2559,53,43.0,7.0588235,unsafe
13.725489999999999,2454,51,43.0,18.039216,unsafe
20.784314000000002,2510,52,43.0,4.7058824,unsafe
6.6666667,2488,51,43.0,22.352941,unsafe
25.882353,2505,52,43.0,20.392157,unsafe
24.705882,2588,54,43.0,20.784314000000002,unsafe
25.882353,2661,55,43.0,4.7058824,unsafe
4.7058824,2598,53,43.0,5.0980392,unsafe
4.7058824,2514,52,43.0,4.313725499999999,unsafe
3.9215686,2445,50,43.0,3.1372549,unsafe
2.745098,2311,47,43.0,3.1372549,unsafe
2.745098,2124,44,43.0,5.0980392,unsafe
2.745098,1160,40,43.0,5.4901960999999995,unsafe
3.9215686,1152,36,43.0,1.5686275,unsafe
2.745098,2100,33,43.0,1.9607843,unsafe
1.9607843,2049,31,43.0,4.313725499999999,unsafe
3.9215686,1920,29,43.0,13.725489999999999,unsafe
15.686275,1905,30,44.0,19.215685999999998,unsafe
20.0,2057,32,44.0,14.509804,unsafe
16.862745,2150,34,44.0,20.0,unsafe
22.745098000000002,2294,36,44.0,22.352941,unsafe
25.882353,2470,39,43.0,19.607843,unsafe
22.745098000000002,2615,41,43.0,9.411764699999999,unsafe
9.8039216,2576,40,43.0,13.333332999999998,unsafe
13.725489999999999,2554,40,43.0,17.647059,unsafe
21.960784,2632,41,43.0,4.313725499999999,unsafe
4.7058824,2497,39,43.0,5.4901960999999995,unsafe
4.7058824,2340,36,43.0,19.215685999999998,unsafe
22.745098000000002,2371,37,43.0,30.980392,unsafe
31.764706,2582,40,43.0,29.019608,unsafe
33.72549,2760,43,43.0,3.5294117999999997,unsafe
3.9215686,2004,43,43.0,28.235294,unsafe
25.882353,2118,44,43.0,22.352941,unsafe
23.921569,2211,46,43.0,4.313725499999999,unsafe
7.8431372999999995,2157,45,43.0,4.7058824,unsafe
3.9215686,2001,41,43.0,5.8823529,unsafe
4.7058824,1865,38,43.0,8.627450999999999,unsafe
10.980392,2099,37,43.0,21.960784,unsafe
23.921569,2382,38,43.0,21.176471,unsafe
25.882353,2551,40,43.0,22.745098000000002,unsafe
27.843137,2695,43,43.0,21.960784,unsafe
28.627451,2838,45,43.0,22.745098000000002,unsafe
27.843137,2851,47,43.0,8.627450999999999,unsafe
20.0,2231,45,43.0,26.666666999999997,unsafe
27.843137,2341,48,43.0,24.313725,unsafe
27.843137,2471,51,43.0,18.823529,unsafe
22.745098000000002,2576,53,43.0,1.9607843,unsafe
2.745098,2538,52,43.0,13.333332999999998,unsafe
13.725489999999999,2515,51,43.0,9.8039216,unsafe
9.8039216,2513,51,43.0,3.1372549,unsafe
4.7058824,2409,50,43.0,4.313725499999999,unsafe
3.9215686,2305,47,43.0,6.2745098,unsafe
13.725489999999999,2224,46,43.0,22.745098000000002,unsafe
24.705882,2303,48,44.0,20.392157,unsafe
22.745098000000002,2384,49,44.0,11.764706,unsafe
11.764706,2385,49,43.0,4.313725499999999,unsafe
3.9215686,2287,47,43.0,5.0980392,unsafe
7.8431372999999995,2200,45,43.0,5.0980392,unsafe
4.7058824,2137,44,43.0,8.627450999999999,unsafe
8.627450999999999,2130,43,44.0,20.0,unsafe
21.960784,2153,44,44.0,20.392157,unsafe
22.745098000000002,2222,46,44.0,20.784314000000002,unsafe
23.921569,2319,47,44.0,21.568627,unsafe
24.705882,2404,50,44.0,22.352941,unsafe
26.666666999999997,2484,51,44.0,22.745098000000002,unsafe
27.843137,2552,54,43.0,21.960784,unsafe
27.843137,2645,55,43.0,17.647059,unsafe
22.745098000000002,2703,56,43.0,19.215685999999998,unsafe
25.882353,2738,57,43.0,21.960784,unsafe
28.627451,2814,58,43.0,20.0,unsafe
25.882353,2877,60,43.0,9.8039216,unsafe
10.980392,2880,59,43.0,16.470588,unsafe
20.0,2906,60,43.0,18.431373,unsafe
24.705882,2965,62,43.0,13.725489999999999,unsafe
16.862745,2994,62,43.0,11.372549000000001,unsafe
12.941175999999999,2993,62,43.0,16.862745,unsafe
21.960784,3019,63,43.0,7.8431372999999995,unsafe
9.8039216,2992,62,43.0,14.901960999999998,unsafe
18.823529,3013,62,43.0,16.078431,unsafe
20.0,3018,62,43.0,16.862745,unsafe
22.745098000000002,3021,62,43.0,6.2745098,unsafe
4.7058824,2938,61,43.0,4.7058824,unsafe
3.9215686,2817,58,43.0,14.117647,unsafe
13.725489999999999,2794,57,43.0,22.352941,unsafe
28.627451,2836,59,44.0,21.960784,unsafe
28.627451,2894,60,43.0,22.745098000000002,unsafe
30.980392,2998,62,43.0,23.921569,unsafe
33.72549,3047,63,43.0,16.470588,unsafe
20.0,3040,64,43.0,9.019607800000001,unsafe
8.627450999999999,3023,62,43.0,8.627450999999999,unsafe
8.627450999999999,2984,61,43.0,20.392157,unsafe
26.666666999999997,3007,62,43.0,20.784314000000002,unsafe
27.843137,3059,63,43.0,18.823529,unsafe
24.705882,3143,65,43.0,14.117647,unsafe
16.862745,3149,65,43.0,9.411764699999999,unsafe
9.8039216,3122,65,43.0,1.9607843,unsafe
2.745098,2231,64,43.0,18.431373,unsafe
20.784314000000002,2342,64,43.0,19.607843,unsafe
22.745098000000002,2366,65,43.0,16.862745,unsafe
20.0,2400,66,43.0,20.0,unsafe
23.921569,2431,67,43.0,20.392157,unsafe
24.705882,2450,67,43.0,20.784314000000002,unsafe
24.705882,2478,68,43.0,21.960784,unsafe
26.666666999999997,2497,69,43.0,14.117647,unsafe
17.647059,2503,69,43.0,16.078431,unsafe
21.960784,2504,69,43.0,21.176471,unsafe
25.882353,2539,70,43.0,14.509804,unsafe
16.862745,2556,70,43.0,11.372549000000001,unsafe
12.941175999999999,2532,69,43.0,16.470588,unsafe
20.0,2532,70,43.0,16.078431,unsafe
18.823529,2545,70,43.0,7.450980400000001,unsafe
7.8431372999999995,2504,69,43.0,4.313725499999999,unsafe
3.9215686,2452,67,43.0,12.156863000000001,unsafe
11.764706,2403,66,43.0,5.0980392,unsafe
4.7058824,2348,65,43.0,5.0980392,unsafe
4.7058824,2285,63,43.0,2.745098,unsafe
2.745098,2218,61,43.0,2.745098,unsafe
2.745098,2152,59,43.0,3.5294117999999997,unsafe
2.745098,1452,58,43.0,3.9215686,unsafe
3.9215686,1874,55,43.0,1.1764706,unsafe
1.9607843,2551,52,43.0,2.745098,unsafe
2.745098,2474,51,43.0,2.745098,unsafe
2.745098,2378,49,43.0,21.568627,unsafe
30.980392,2422,51,43.0,28.627451,unsafe
30.980392,2532,53,43.0,19.215685999999998,unsafe
20.784314000000002,2620,54,43.0,8.627450999999999,unsafe
8.627450999999999,2629,54,43.0,21.960784,unsafe
26.666666999999997,2671,56,43.0,12.941175999999999,unsafe
14.901960999999998,2705,56,43.0,14.117647,unsafe
17.647059,2719,56,43.0,20.392157,unsafe
25.882353,2776,58,43.0,13.725489999999999,unsafe
16.862745,2810,58,43.0,17.647059,unsafe
21.960784,2830,59,43.0,19.215685999999998,unsafe
23.921569,2869,59,43.0,19.607843,unsafe
25.882353,2933,61,43.0,17.254901999999998,unsafe
21.960784,2959,62,43.0,19.607843,unsafe
25.882353,2998,62,43.0,18.431373,unsafe
23.921569,3048,63,42.0,12.156863000000001,unsafe
12.941175999999999,3018,63,42.0,14.509804,unsafe
17.647059,3048,63,42.0,14.509804,unsafe
17.647059,3071,64,42.0,13.333332999999998,unsafe
15.686275,3073,63,42.0,18.431373,unsafe
24.705882,3126,65,43.0,17.647059,unsafe
23.921569,3177,66,43.0,14.901960999999998,unsafe
22.745098000000002,3213,67,43.0,20.0,unsafe
27.843137,3277,68,43.0,17.254901999999998,unsafe
18.823529,2952,67,42.0,17.254901999999998,unsafe
14.901960999999998,2385,67,43.0,28.627451,unsafe
29.803921999999996,2438,67,43.0,27.058823999999998,unsafe
29.803921999999996,2502,69,42.0,23.921569,unsafe
27.843137,2547,70,42.0,17.254901999999998,unsafe
20.784314000000002,2543,70,42.0,21.176471,unsafe
25.882353,2556,70,42.0,18.039216,unsafe
21.960784,2583,71,42.0,18.823529,unsafe
23.921569,2602,72,42.0,20.392157,unsafe
24.705882,2630,73,42.0,14.509804,unsafe
16.862745,2638,72,42.0,13.333332999999998,unsafe
14.901960999999998,2617,72,42.0,20.392157,unsafe
25.882353,2641,72,42.0,6.2745098,unsafe
5.8823529,2607,72,42.0,8.235294099999999,unsafe
6.6666667,2536,70,42.0,2.3529412,unsafe
2.745098,2513,68,42.0,8.627450999999999,unsafe
9.8039216,2480,68,42.0,17.647059,unsafe
20.784314000000002,2500,69,42.0,8.235294099999999,unsafe
7.8431372999999995,2498,68,42.0,2.3529412,unsafe
2.745098,2435,67,42.0,2.745098,unsafe
2.745098,2376,65,42.0,3.1372549,unsafe
2.745098,2306,63,42.0,2.745098,unsafe
2.745098,2171,59,42.0,3.5294117999999997,unsafe
3.9215686,2080,57,42.0,7.8431372999999995,unsafe
6.6666667,2058,56,42.0,10.196078,unsafe
9.8039216,2034,56,42.0,9.019607800000001,unsafe
8.627450999999999,2022,55,42.0,3.5294117999999997,unsafe
2.745098,1341,55,42.0,6.2745098,unsafe
6.6666667,2152,53,42.0,10.588235000000001,unsafe
10.980392,2504,51,43.0,11.764706,unsafe
10.980392,2465,51,43.0,13.333332999999998,unsafe
13.725489999999999,2461,51,43.0,9.411764699999999,unsafe
10.980392,2468,50,43.0,12.156863000000001,unsafe
12.941175999999999,2450,50,43.0,10.196078,unsafe
9.8039216,2441,50,42.0,10.196078,unsafe
9.8039216,2380,49,42.0,9.019607800000001,unsafe
8.627450999999999,2319,48,42.0,13.333332999999998,unsafe
14.901960999999998,2306,48,43.0,16.078431,unsafe
16.862745,2283,48,43.0,3.5294117999999997,unsafe
3.9215686,2250,47,42.0,3.5294117999999997,unsafe
2.745098,2177,44,42.0,3.5294117999999997,unsafe
2.745098,1609,43,42.0,6.2745098,unsafe
4.7058824,2198,41,42.0,9.019607800000001,unsafe
7.8431372999999995,2505,39,42.0,12.156863000000001,unsafe
11.764706,2535,40,43.0,12.156863000000001,unsafe
12.941175999999999,2555,40,43.0,13.333332999999998,unsafe
13.725489999999999,2552,40,43.0,13.725489999999999,unsafe
14.901960999999998,2549,40,43.0,13.725489999999999,unsafe
14.901960999999998,2563,40,43.0,15.686275,unsafe
17.647059,2603,41,43.0,15.294118,unsafe
17.647059,2664,42,43.0,15.294118,unsafe
17.647059,2700,42,42.0,22.352941,unsafe
29.803921999999996,2833,45,42.0,23.137255,unsafe
28.627451,2764,46,42.0,24.313725,unsafe
26.666666999999997,2238,46,42.0,24.313725,unsafe
25.882353,2330,49,42.0,20.0,unsafe
23.921569,2415,50,42.0,18.431373,unsafe
21.960784,2468,51,42.0,9.411764699999999,unsafe
9.8039216,2457,51,42.0,14.117647,unsafe
15.686275,2441,51,42.0,10.980392,unsafe
10.980392,2461,51,42.0,10.196078,unsafe
9.8039216,2447,51,42.0,14.901960999999998,unsafe
16.862745,2472,51,42.0,5.8823529,unsafe
4.7058824,2449,50,42.0,2.745098,unsafe
2.745098,2365,49,42.0,3.1372549,unsafe
2.745098,2286,47,42.0,3.5294117999999997,unsafe
2.745098,2196,45,42.0,3.5294117999999997,unsafe
2.745098,2064,42,42.0,5.4901960999999995,unsafe
4.7058824,1736,38,42.0,8.627450999999999,unsafe
6.6666667,1297,33,42.0,7.8431372999999995,unsafe
6.6666667,1174,27,42.0,7.450980400000001,unsafe
5.8823529,1095,23,42.0,7.0588235,unsafe
6.6666667,1522,18,42.0,7.450980400000001,unsafe
6.6666667,1540,16,42.0,20.392157,unsafe
18.823529,1752,19,42.0,29.411765000000003,unsafe
26.666666999999997,2178,23,42.0,29.803921999999996,unsafe
31.764706,2632,28,42.0,24.313725,unsafe
23.921569,2627,30,42.0,19.215685999999998,unsafe
24.705882,1981,31,42.0,30.196078000000004,unsafe
26.666666999999997,2182,34,42.0,9.411764699999999,unsafe
10.980392,2214,35,42.0,13.333332999999998,unsafe
14.901960999999998,2227,35,42.0,18.431373,unsafe
20.784314000000002,2342,37,42.0,9.411764699999999,unsafe
10.980392,2339,37,42.0,12.156863000000001,unsafe
12.941175999999999,2349,37,42.0,9.8039216,unsafe
9.8039216,2332,36,42.0,11.372549000000001,unsafe
11.764706,2274,36,42.0,11.372549000000001,unsafe
11.764706,2259,35,42.0,8.627450999999999,unsafe
8.627450999999999,2242,35,42.0,7.450980400000001,unsafe
6.6666667,2158,34,42.0,7.0588235,unsafe
6.6666667,2085,33,42.0,5.8823529,unsafe
4.7058824,1985,31,42.0,5.8823529,unsafe
5.8823529,1892,30,42.0,3.1372549,unsafe
3.9215686,1810,28,42.0,3.5294117999999997,unsafe
3.9215686,1737,27,42.0,1.9607843,unsafe
2.745098,1457,24,42.0,5.0980392,unsafe
3.9215686,1142,20,42.0,4.7058824,unsafe
3.9215686,1757,18,42.0,5.0980392,unsafe
3.9215686,1546,16,42.0,5.0980392,unsafe
3.9215686,1389,14,42.0,16.470588,unsafe
13.725489999999999,1524,16,43.0,24.313725,unsafe
21.960784,1911,20,43.0,17.647059,unsafe
20.0,2141,23,43.0,5.4901960999999995,unsafe
4.7058824,1954,20,42.0,4.7058824,unsafe
6.6666667,1572,16,42.0,7.8431372999999995,unsafe
5.8823529,1222,10,42.0,7.0588235,unsafe
5.8823529,1101,3,42.0,6.6666667,unsafe
5.8823529,1038,2,42.0,16.862745,unsafe
11.764706,1329,4,43.0,7.450980400000001,unsafe
6.6666667,1083,5,43.0,6.6666667,unsafe
5.8823529,1018,5,43.0,9.019607800000001,unsafe
7.8431372999999995,1218,6,43.0,8.235294099999999,unsafe
7.8431372999999995,1365,7,43.0,7.0588235,unsafe
5.8823529,1348,7,43.0,10.196078,unsafe
8.627450999999999,1442,8,43.0,8.627450999999999,unsafe
7.8431372999999995,1520,8,43.0,7.0588235,unsafe
5.8823529,1401,7,43.0,8.627450999999999,unsafe
7.8431372999999995,1385,8,43.0,8.627450999999999,unsafe
7.8431372999999995,1466,8,43.0,13.333332999999998,unsafe
11.764706,1615,9,43.0,7.8431372999999995,unsafe
6.6666667,1440,8,43.0,7.450980400000001,unsafe
5.8823529,1097,7,43.0,6.6666667,unsafe
4.7058824,966,4,43.0,6.6666667,unsafe
5.8823529,978,2,43.0,6.6666667,unsafe
5.8823529,998,1,43.0,6.6666667,unsafe
12.941175999999999,1308,6,43.0,12.941175999999999,unsafe
12.941175999999999,1696,9,43.0,17.647059,unsafe
17.647059,2088,11,43.0,5.0980392,unsafe
4.7058824,1432,11,43.0,7.8431372999999995,unsafe
5.8823529,1151,12,43.0,10.588235000000001,unsafe
8.627450999999999,1212,13,43.0,20.392157,unsafe
15.686275,1535,17,43.0,18.431373,unsafe
17.647059,1820,20,43.0,16.470588,unsafe
18.823529,2038,22,43.0,12.156863000000001,unsafe
12.941175999999999,2143,22,43.0,23.921569,unsafe
25.882353,2310,25,43.0,6.6666667,unsafe
6.6666667,1643,25,43.0,20.392157,unsafe
18.823529,1651,27,43.0,8.627450999999999,unsafe
8.627450999999999,1691,26,43.0,9.019607800000001,unsafe
8.627450999999999,1708,26,43.0,28.235294,unsafe
22.745098000000002,1832,29,44.0,46.27451,unsafe
26.666666999999997,2024,32,44.0,45.490196000000005,unsafe
28.627451,2241,35,44.0,45.098039,unsafe
32.941176,2476,39,44.0,43.921569,unsafe
36.862745000000004,2678,42,44.0,40.784314,unsafe
37.647059000000006,2917,46,44.0,6.2745098,unsafe
5.8823529,1979,45,44.0,18.039216,unsafe
20.784314000000002,2211,46,44.0,22.745098000000002,unsafe
24.705882,2310,48,44.0,20.392157,unsafe
23.921569,2386,49,44.0,19.215685999999998,unsafe
22.745098000000002,2473,51,44.0,19.607843,unsafe
23.921569,2546,53,44.0,19.607843,unsafe
24.705882,2623,54,44.0,20.0,unsafe
24.705882,2722,56,44.0,13.725489999999999,unsafe
15.686275,2761,57,44.0,12.941175999999999,unsafe
13.725489999999999,2779,57,44.0,13.725489999999999,unsafe
16.862745,2769,57,44.0,8.627450999999999,unsafe
8.627450999999999,2732,56,44.0,13.725489999999999,unsafe
15.686275,2727,56,45.0,13.725489999999999,unsafe
15.686275,2730,56,45.0,13.333332999999998,unsafe
14.901960999999998,2734,56,45.0,13.725489999999999,unsafe
15.686275,2740,56,45.0,13.725489999999999,unsafe
15.686275,2729,56,45.0,17.254901999999998,unsafe
20.784314000000002,2733,57,45.0,18.431373,unsafe
23.921569,2792,58,45.0,16.470588,unsafe
20.784314000000002,2829,58,45.0,13.725489999999999,unsafe
16.862745,2833,59,45.0,13.725489999999999,unsafe
16.862745,2791,58,45.0,18.039216,unsafe
22.745098000000002,2823,58,45.0,8.627450999999999,unsafe
9.8039216,2788,58,45.0,1.9607843,unsafe
2.745098,2733,56,45.0,9.019607800000001,unsafe
7.8431372999999995,2651,55,45.0,5.8823529,unsafe
4.7058824,2632,54,45.0,15.294118,unsafe
16.862745,2633,54,45.0,5.8823529,unsafe
5.8823529,2622,54,45.0,3.5294117999999997,unsafe
2.745098,2525,52,45.0,11.764706,unsafe
11.764706,2517,52,45.0,21.568627,unsafe
25.882353,2602,54,45.0,25.490195999999997,unsafe
24.705882,2685,55,45.0,17.254901999999998,unsafe
21.960784,2731,56,45.0,10.196078,unsafe
11.764706,2735,56,45.0,13.725489999999999,unsafe
14.901960999999998,2658,56,45.0,10.196078,unsafe
9.8039216,2658,55,45.0,15.294118,unsafe
16.862745,2665,55,45.0,14.901960999999998,unsafe
16.862745,2635,55,45.0,8.627450999999999,unsafe
9.8039216,2604,54,45.0,16.862745,unsafe
20.0,2646,55,45.0,16.862745,unsafe
20.784314000000002,2680,55,45.0,14.509804,unsafe
16.862745,2682,55,45.0,20.0,unsafe
24.705882,2725,57,45.0,16.078431,unsafe
20.0,2769,57,45.0,5.8823529,unsafe
4.7058824,2737,56,44.0,13.333332999999998,unsafe
13.725489999999999,2731,57,45.0,17.647059,unsafe
20.784314000000002,2788,58,45.0,15.686275,unsafe
17.647059,2840,59,45.0,12.941175999999999,unsafe
13.725489999999999,2854,59,44.0,14.509804,unsafe
18.823529,2873,59,45.0,16.862745,unsafe
20.784314000000002,2932,61,45.0,10.196078,unsafe
9.8039216,2916,60,44.0,13.333332999999998,unsafe
14.901960999999998,2921,60,44.0,5.0980392,unsafe
4.7058824,2832,59,44.0,8.627450999999999,unsafe
11.764706,2768,57,44.0,14.117647,unsafe
15.686275,2775,58,45.0,5.8823529,unsafe
7.8431372999999995,2741,56,44.0,12.941175999999999,unsafe
13.725489999999999,2705,56,45.0,8.235294099999999,unsafe
7.8431372999999995,2655,55,44.0,14.117647,unsafe
14.901960999999998,2640,54,45.0,15.686275,unsafe
16.862745,2642,54,45.0,5.8823529,unsafe
4.7058824,2531,52,44.0,5.8823529,unsafe
4.7058824,2430,50,44.0,5.4901960999999995,unsafe
4.7058824,2363,48,44.0,20.0,unsafe
22.745098000000002,2351,49,45.0,22.352941,unsafe
25.882353,2459,51,45.0,21.568627,unsafe
25.882353,2542,53,45.0,19.215685999999998,unsafe
23.921569,2649,55,44.0,12.156863000000001,unsafe
12.941175999999999,2687,56,44.0,11.764706,unsafe
12.941175999999999,2684,55,44.0,9.411764699999999,unsafe
9.8039216,2655,55,44.0,10.196078,unsafe
9.8039216,2658,55,44.0,12.54902,unsafe
12.941175999999999,2665,55,44.0,3.1372549,unsafe
2.745098,2591,54,44.0,7.8431372999999995,unsafe
6.6666667,2487,51,44.0,5.8823529,unsafe
4.7058824,2345,48,44.0,5.8823529,unsafe
4.7058824,2142,44,44.0,5.4901960999999995,unsafe
4.7058824,1803,37,44.0,6.2745098,unsafe
5.8823529,1359,28,44.0,7.450980400000001,unsafe
5.8823529,1182,19,45.0,7.450980400000001,unsafe
5.8823529,1105,12,45.0,7.0588235,unsafe
5.8823529,1054,7,45.0,6.6666667,unsafe
5.8823529,1025,1,45.0,6.6666667,unsafe
12.941175999999999,1529,2,45.0,22.745098000000002,unsafe
17.647059,1672,10,45.0,15.686275,unsafe
17.647059,2424,13,44.0,5.4901960999999995,unsafe
4.7058824,1667,13,44.0,16.078431,unsafe
13.725489999999999,1355,14,45.0,36.862745000000004,unsafe
20.784314000000002,1752,18,45.0,9.019607800000001,unsafe
9.8039216,1866,20,44.0,7.0588235,unsafe
5.8823529,1788,18,44.0,24.313725,unsafe
22.745098000000002,2024,22,44.0,14.117647,unsafe
15.686275,2207,23,44.0,11.372549000000001,unsafe
10.980392,2221,23,44.0,5.4901960999999995,unsafe
3.9215686,1954,20,44.0,8.627450999999999,unsafe
6.6666667,1810,19,44.0,9.411764699999999,unsafe
8.627450999999999,1740,18,44.0,10.588235000000001,unsafe
8.627450999999999,1726,18,44.0,7.8431372999999995,unsafe
7.8431372999999995,1804,19,45.0,39.215686,unsafe
25.882353,2069,22,45.0,39.215686,unsafe
32.941176,2514,27,45.0,30.980392,unsafe
27.843137,2619,29,45.0,15.294118,unsafe
23.921569,1891,30,45.0,44.313725,unsafe
27.843137,2084,33,45.0,38.039215999999996,unsafe
30.980392,2316,36,45.0,37.647059000000006,unsafe
32.941176,2507,40,45.0,9.019607800000001,unsafe
8.627450999999999,2399,41,45.0,23.529412,unsafe
22.745098000000002,2049,42,45.0,7.8431372999999995,unsafe
7.8431372999999995,2011,43,45.0,1.1764706,unsafe
2.745098,1992,41,45.0,2.3529412,unsafe
2.745098,1917,39,45.0,8.627450999999999,unsafe
7.8431372999999995,1894,39,45.0,2.745098,unsafe
2.745098,1410,38,45.0,14.901960999999998,unsafe
15.686275,2305,36,45.0,15.294118,unsafe
16.862745,2416,38,45.0,20.784314000000002,unsafe
24.705882,2508,40,45.0,14.509804,unsafe
15.686275,2581,40,45.0,7.8431372999999995,unsafe
5.8823529,2505,39,45.0,5.0980392,unsafe
4.7058824,2332,36,45.0,5.4901960999999995,unsafe
4.7058824,2182,34,45.0,10.196078,unsafe
7.8431372999999995,2065,32,45.0,5.4901960999999995,unsafe
4.7058824,1968,30,45.0,5.4901960999999995,unsafe
4.7058824,1852,29,45.0,14.117647,unsafe
13.725489999999999,1851,30,46.0,23.921569,unsafe
22.745098000000002,1994,32,46.0,11.764706,unsafe
12.941175999999999,2055,32,46.0,7.8431372999999995,unsafe
8.627450999999999,2035,31,46.0,17.254901999999998,unsafe
20.0,2096,33,46.0,3.5294117999999997,unsafe
4.7058824,2129,32,45.0,19.215685999999998,unsafe
20.784314000000002,2136,33,46.0,21.176471,unsafe
23.921569,2286,36,46.0,16.470588,unsafe
18.823529,2405,38,46.0,14.509804,unsafe
16.862745,2469,39,45.0,10.980392,unsafe
12.941175999999999,2471,39,45.0,17.254901999999998,unsafe
18.823529,2507,39,46.0,12.54902,unsafe
14.901960999999998,2508,39,46.0,9.019607800000001,unsafe
11.764706,2463,39,46.0,18.431373,unsafe
21.960784,2551,40,46.0,10.196078,unsafe
10.980392,2599,41,46.0,7.450980400000001,unsafe
6.6666667,2592,41,46.0,12.941175999999999,unsafe
13.725489999999999,2638,41,46.0,9.019607800000001,unsafe
8.627450999999999,2627,41,46.0,10.196078,unsafe
11.764706,2601,41,46.0,6.6666667,unsafe
6.6666667,2574,41,46.0,16.470588,unsafe
15.686275,2586,40,46.0,5.4901960999999995,unsafe
4.7058824,2419,37,46.0,5.4901960999999995,unsafe
4.7058824,2226,35,46.0,5.4901960999999995,unsafe
4.7058824,1922,30,46.0,5.8823529,unsafe
6.6666667,1542,23,46.0,8.235294099999999,unsafe
5.8823529,1224,17,46.0,7.450980400000001,unsafe
5.8823529,1092,8,46.0,7.0588235,unsafe
5.8823529,1073,2,46.0,6.6666667,unsafe
5.8823529,1019,1,46.0,6.6666667,unsafe
17.647059,1386,7,47.0,34.117647,unsafe
27.843137,2354,13,47.0,6.6666667,unsafe
5.8823529,1939,15,46.0,53.333332999999996,unsafe
21.960784,1730,19,47.0,52.156863,unsafe
28.627451,2309,25,47.0,47.843137,unsafe
36.862745000000004,2856,30,47.0,9.019607800000001,unsafe
8.627450999999999,2089,31,47.0,48.627451,unsafe
27.843137,2127,34,47.0,47.058824,unsafe
30.980392,2346,37,47.0,45.490196000000005,unsafe
34.901961,2564,41,47.0,41.960784000000004,unsafe
36.862745000000004,2702,43,47.0,6.2745098,unsafe
4.7058824,2075,43,47.0,18.431373,unsafe
20.0,2108,44,47.0,33.333333,unsafe
28.627451,2208,45,47.0,39.607843,unsafe
30.980392,2326,48,47.0,37.647059000000006,unsafe
31.764706,2444,50,47.0,33.72549,unsafe
32.941176,2546,52,47.0,22.745098000000002,unsafe
26.666666999999997,2626,54,47.0,16.078431,unsafe
20.0,2652,55,47.0,14.117647,unsafe
15.686275,2640,55,47.0,14.509804,unsafe
15.686275,2633,55,47.0,10.196078,unsafe
11.764706,2610,54,47.0,12.941175999999999,unsafe
14.901960999999998,2593,54,47.0,8.627450999999999,unsafe
8.627450999999999,2599,53,47.0,5.8823529,unsafe
4.7058824,2532,52,47.0,3.1372549,unsafe
2.745098,2456,51,47.0,7.8431372999999995,unsafe
6.6666667,2381,49,47.0,4.313725499999999,unsafe
5.8823529,2343,49,47.0,25.882353,unsafe
28.627451,2459,51,48.0,25.490195999999997,unsafe
28.627451,2572,54,48.0,22.352941,unsafe
27.843137,2695,56,48.0,12.941175999999999,unsafe
13.725489999999999,2697,56,47.0,13.333332999999998,unsafe
13.725489999999999,2715,55,47.0,16.470588,unsafe
18.823529,2700,56,48.0,12.156863000000001,unsafe
13.725489999999999,2698,56,48.0,18.039216,unsafe
21.960784,2725,56,48.0,15.686275,unsafe
17.647059,2753,57,48.0,14.117647,unsafe
18.823529,2759,57,48.0,16.470588,unsafe
20.0,2778,57,48.0,13.725489999999999,unsafe
15.686275,2779,57,48.0,8.627450999999999,unsafe
8.627450999999999,2748,57,47.0,12.54902,unsafe
9.8039216,2664,55,47.0,5.4901960999999995,unsafe
4.7058824,2282,46,47.0,5.4901960999999995,unsafe
4.7058824,1774,36,48.0,8.235294099999999,unsafe
5.8823529,1333,25,48.0,6.2745098,unsafe
4.7058824,1078,14,48.0,4.7058824,unsafe
3.9215686,949,5,48.0,4.7058824,unsafe
11.764706,1469,1,48.0,29.411765000000003,unsafe
18.823529,1576,10,48.0,36.078431,unsafe
32.941176,2628,15,48.0,10.980392,unsafe
17.647059,1566,18,48.0,48.235294,unsafe
26.666666999999997,2129,23,48.0,46.666667,unsafe
34.901961,2692,28,48.0,8.235294099999999,unsafe
7.8431372999999995,2443,30,48.0,54.117647,unsafe
27.843137,2050,33,48.0,52.941176,unsafe
30.980392,2306,36,48.0,51.764706,unsafe
33.72549,2532,40,48.0,47.058824,unsafe
36.862745000000004,2689,43,48.0,13.333332999999998,unsafe
20.0,2081,43,48.0,41.568627,unsafe
28.627451,2182,45,48.0,37.647059000000006,unsafe
29.803921999999996,2287,47,48.0,24.313725,unsafe
25.882353,2367,49,48.0,14.117647,unsafe
14.901960999999998,2387,49,48.0,7.0588235,unsafe
6.6666667,2352,49,48.0,11.764706,unsafe
13.725489999999999,2323,48,48.0,21.960784,unsafe
24.705882,2379,49,48.0,18.431373,unsafe
21.960784,2433,50,48.0,5.0980392,unsafe
5.8823529,2403,50,48.0,7.8431372999999995,unsafe
6.6666667,2347,48,48.0,5.0980392,unsafe
3.9215686,2230,46,48.0,17.647059,unsafe
18.823529,2216,46,48.0,16.470588,unsafe
16.862745,2264,46,48.0,4.313725499999999,unsafe
3.9215686,2191,45,48.0,2.745098,unsafe
2.745098,2068,42,48.0,3.1372549,unsafe
